id,n_instances,n_features,dim,num_on_cat,n_num_att,min_means_num_att,q1_means_num_att,mean_means_num_att,q3_means_num_att,max_means_num_att,min_std_num_att,q1_std_num_att,mean_std_num_att,q3_std_num_att,max_std_num_att,min_means_squared_num_att,q1_means_squared_num_att,mean_means_squared_num_att,q3_means_squared_num_att,max_means_squared_num_att,min_std_squared_num_att,q1_std_squared_num_att,mean_std_squared_num_att,q3_std_squared_num_att,max_std_squared_num_att,min_means_internal_product_num_att,q1_means_internal_product_num_att,mean_means_internal_product_num_att,q3_means_internal_product_num_att,max_means_internal_product_num_att,min_std_internal_product_num_att,q1_std_internal_product_num_att,mean_std_internal_product_num_att,q3_std_internal_product_num_att,max_std_internal_product_num_att,min_covariance,q1_covariance,mean_covariance,q3_covariance,max_covariance,n_cat_att,min_card_cat_att,q1_card_cat_att,mean_card_cat_att,q3_card_cat_att,max_card_cat_att,min_entropy_cat_att,q1_entropy_cat_att,mean_entropy_cat_att,q3_entropy_cat_att,max_entropy_cat_att,min_mutual_info_cat_att,q1_mutual_info_cat_att,mean_mutual_info_cat_att,q3_mutual_info_cat_att,max_mutual_info_cat_att,min_std_freq_cat_att,q1_std_freq_cat_att,mean_std_freq_cat_att,q3_std_freq_cat_att,max_std_freq_cat_att
10_0,148.0,18.0,0.1216216216216216,0.2,3.0,0.0304054054054054,0.1295849420849421,0.2500536250536251,0.3598777348777349,0.490990990990991,0.1562477172952321,0.2137364665822669,0.2351349588080119,0.2745785795644018,0.2779319432595017,0.0253378378378378,0.0756170711527854,0.1565174868746297,0.2221073113930257,0.3183183183183183,0.1445515691228068,0.1839323968805498,0.2265474868035989,0.267545445643995,0.3117776666496971,0.0007584114726971,0.0262955844224065,0.0977126126543036,0.1461897132451068,0.2405466691180977,0.0223447291109792,0.0677939179375759,0.1141585689187146,0.1600654888225823,0.2068878708809921,-0.0138965496108353,0.0143765759199432,0.0345254537127715,0.0639624161854483,0.0777716492002206,15.0,2.0,2.0,2.933333333333333,3.5,8.0,0.1904790603404061,0.5340146079538193,0.7745269467778831,1.064410576569286,1.7516700801964624,1.6057985067846614e-05,0.0119324777551249,0.1303989331153474,0.0729854732199929,1.7516700801964618,0.0067567567567567,0.1357579127265493,0.2060788877187035,0.2736486486486487,0.4527027027027027
10_1,79.0,11.0,0.1392405063291139,0.375,3.0,0.0316455696202531,0.1351717902350813,0.2518585493269037,0.361965039180229,0.4852320675105485,0.165769631059605,0.2233353945584727,0.2485810936812847,0.2899868249921246,0.2990724919269088,0.0284810126582278,0.0821816068199431,0.1630859094692729,0.2303883578747954,0.3248945147679324,0.1590485047231527,0.1996244991779071,0.2420276786701495,0.2835172656436479,0.3268340376546342,0.0006491398896462,0.0283071359020726,0.0969725695464092,0.1451342843747907,0.2343034368350824,0.0220552382584803,0.0714266685684194,0.1216214214300604,0.1714045130158504,0.2220109271533423,-0.0155523098561073,0.0183903649093522,0.0392982015194191,0.0693773776956416,0.0905910779328499,8.0,2.0,2.0,2.25,2.0,4.0,0.2359287833622232,0.4763169484309439,0.6081977263963503,0.6914637100249563,1.1621843305425612,0.0006012544535899,0.0193613716612327,0.1768009333717178,0.1405832701450903,1.1621843305425612,0.0189873417721518,0.1295591806525902,0.220432859222689,0.3164556962025316,0.4367088607594936
10_2,75.0,16.0,0.2133333333333333,0.1428571428571428,2.0,0.2488888888888889,0.31,0.3711111111111111,0.4322222222222223,0.4933333333333334,0.2573943508545824,0.2673864869057519,0.2773786229569214,0.2873707590080908,0.2973628950592603,0.1503703703703703,0.1901851851851851,0.2299999999999999,0.2698148148148148,0.3096296296296296,0.2716393356445456,0.2756366969143705,0.2796340581841954,0.2836314194540204,0.2876287807238453,0.0607507507507507,0.1061836836836837,0.1516166166166166,0.1970495495495495,0.2424824824824825,0.1338785285149723,0.1478132579980699,0.1617479874811675,0.1756827169642651,0.1896174464473626,0.0467267267267267,0.0569369369369369,0.0678311644978311,0.0783833833833833,0.0896196196196195,14.0,2.0,2.0,3.0,3.75,8.0,0.167944147734173,0.5799151714181009,0.786044675106406,1.0820288776694795,1.7931085674648604,3.2327277627364204e-05,0.0190860585131665,0.1513538360037649,0.1095428162174072,1.79310856746486,0.0066666666666666,0.1285120856880451,0.2026630801310689,0.2333333333333333,0.4599999999999999
10_3,109.0,9.0,0.0825688073394495,0.125,1.0,0.2332896461336828,0.2332896461336828,0.2332896461336828,0.2332896461336828,0.2332896461336828,0.2713703120608591,0.2713703120608591,0.2713703120608591,0.2713703120608591,0.2713703120608591,0.128065905261187,0.128065905261187,0.128065905261187,0.128065905261187,0.128065905261187,0.2223583785036026,0.2223583785036026,0.2223583785036026,0.2223583785036026,0.2223583785036026,0.0537421900462529,0.0537421900462529,0.0537421900462529,0.0537421900462529,0.0537421900462529,0.1142578016723756,0.1142578016723756,0.1142578016723756,0.1142578016723756,0.1142578016723756,0.073641846268008,0.073641846268008,0.073641846268008,0.073641846268008,0.073641846268008,8.0,2.0,2.0,2.875,2.25,8.0,0.2849988932857022,0.5029355859279352,0.7525654468649381,0.7647498528611222,1.7960427509301835,3.0402009662505725e-05,0.0108581955181176,0.1920612238642598,0.11131267586328,1.7960427509301833,0.0504587155963302,0.0860233840800493,0.2031741858340825,0.2981651376146789,0.4174311926605504
10_4,95.0,15.0,0.1578947368421052,0.25,3.0,0.0368421052631578,0.1394736842105263,0.2543859649122807,0.3631578947368421,0.4842105263157895,0.1812544774497111,0.2269284639848909,0.245026679501759,0.276912780527783,0.2812231105354953,0.0342105263157894,0.0859559613319011,0.1602279508294546,0.2232366630862871,0.3087719298245613,0.1762568636804247,0.2032699302557939,0.2373594957708545,0.2679108118160693,0.3055386268009756,0.0010078387458006,0.0293907260552597,0.0974835772308176,0.1457214464733262,0.2336692795819336,0.0289629052852614,0.075840503457136,0.1170147028862383,0.1610406016867268,0.1993631017444428,-0.0180291153415453,0.0152175651895696,0.0368384233125874,0.0667279901882366,0.0799277829832941,12.0,2.0,2.0,3.083333333333333,4.0,7.0,0.2355695892686589,0.5690293465291171,0.8345104709278192,1.1324954723288432,1.6651808560101655,0.0006144899262389,0.0179498999047847,0.1728226981334917,0.1185539995639123,1.6651808560101653,0.1012556142528266,0.1457869970844613,0.2123376851226495,0.2394736842105263,0.4368421052631579
10_5,84.0,17.0,0.2023809523809523,0.1333333333333333,2.0,0.0238095238095238,0.0667517006802721,0.1096938775510204,0.1526360544217687,0.195578231292517,0.1314923930617531,0.164005696258208,0.1965189994546629,0.2290323026511178,0.2615456058475728,0.0178571428571428,0.0400570942662779,0.062257045675413,0.0844569970845481,0.1066569484936832,0.1143415042398722,0.1392108763412904,0.1640802484427085,0.1889496205441266,0.2138189926455448,0.000358577165806,0.0096256015314903,0.0188926258971747,0.028159650262859,0.0374266746285433,0.0126976827424888,0.0337927421767976,0.0548878016111064,0.0759828610454151,0.0970779204797239,0.0107778050979427,0.0141381853946397,0.0325022148848065,0.0433644197782383,0.0692302738651399,15.0,2.0,2.0,2.8666666666666667,3.5,7.0,0.1914440819577173,0.5032462742975589,0.7777705229542377,1.101780467302278,1.7925888624185795,4.869408250063323e-06,0.0130220660769896,0.1411735273176576,0.0907502700941415,1.7925888624185793,0.0119047619047618,0.1252248852471724,0.2052088597846316,0.2976190476190476,0.4523809523809524
10_6,82.0,11.0,0.1341463414634146,0.1,1.0,0.4715447154471544,0.4715447154471544,0.4715447154471544,0.4715447154471544,0.4715447154471544,0.2600355380767394,0.2600355380767394,0.2600355380767394,0.2600355380767394,0.2600355380767394,0.2899728997289973,0.2899728997289973,0.2899728997289973,0.2899728997289973,0.2899728997289973,0.2828832162753363,0.2828832162753363,0.2828832162753363,0.2828832162753363,0.2828832162753363,0.2215196226036334,0.2215196226036334,0.2215196226036334,0.2215196226036334,0.2215196226036334,0.184459757584926,0.184459757584926,0.184459757584926,0.184459757584926,0.184459757584926,0.0676184810628594,0.0676184810628594,0.0676184810628594,0.0676184810628594,0.0676184810628594,10.0,2.0,2.0,3.1,3.75,7.0,0.1569361105459723,0.587201882875021,0.8411419575063457,1.1399636385487677,1.6796407808962637,5.602132490158118e-06,0.0215409954127945,0.1945308805642022,0.1226132745248181,1.6796407808962637,0.0853658536585365,0.1125824908055168,0.1965621200176555,0.2355176789956732,0.4634146341463414
10_7,111.0,13.0,0.1171171171171171,0.1818181818181818,2.0,0.247104247104247,0.3114543114543114,0.3758043758043757,0.4401544401544401,0.5045045045045045,0.2791695364096558,0.281753574259164,0.2843376121086721,0.2869216499581802,0.2895056878076884,0.138996138996139,0.1888316888316888,0.2386672386672387,0.2885027885027885,0.3383383383383384,0.2320512551050795,0.254906839705519,0.2777624243059585,0.300618008906398,0.3234735935068374,0.060352003209146,0.1087047158475729,0.1570574284859999,0.2054101411244268,0.2537628537628538,0.1232397543260014,0.1478407896466893,0.1724418249673772,0.1970428602880651,0.221643895608753,0.0322101322101322,0.0554271339985626,0.0651432508575366,0.0816098101812388,0.0845754845754845,11.0,2.0,2.0,2.5454545454545454,3.0,4.0,0.2102834122861333,0.5920696958491893,0.7299476988654235,0.9408768926483946,1.1464844736893152,7.439968669364916e-05,0.0121188376989031,0.1501053236134829,0.0794638595300806,1.146484473689315,0.0495495495495495,0.1423978024314778,0.198310731436881,0.2207207207207207,0.4459459459459459
10_8,100.0,16.0,0.16,0.2307692307692307,3.0,0.045,0.1339285714285714,0.2537301587301587,0.3580952380952381,0.4933333333333333,0.1883480820183736,0.2309443683794888,0.2462319766620001,0.2751739239838133,0.2768071932270226,0.0375,0.0809948979591836,0.1606632653061224,0.2222448979591836,0.32,0.1745530005471118,0.2040720103342842,0.2385917845527655,0.2706111765555924,0.3076313329897282,0.0016666666666666,0.025288084930942,0.0977266619330111,0.1457566595661834,0.2426038159371493,0.0331014662924026,0.0725739661522227,0.1171717411265297,0.1592068785435932,0.2063672910751435,-0.0207407407407407,0.0184511784511784,0.0347904116753323,0.0656435528756958,0.0773961840628506,13.0,2.0,2.0,3.0,4.0,7.0,0.4558862130273584,0.5929533174474745,0.8480937443502767,1.1135494369253245,1.6746603218239997,7.729071114598307e-06,0.0187777555024905,0.16309897019035,0.100939963949778,1.6746603218239997,0.0,0.1391042774324355,0.1707692697983833,0.2199999999999999,0.3299999999999999
10_9,90.0,16.0,0.1777777777777777,0.0666666666666666,1.0,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.1271724793584399,0.1271724793584399,0.1271724793584399,0.1271724793584399,0.1271724793584399,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1105541596785133,0.1105541596785133,0.1105541596785133,0.1105541596785133,0.1105541596785133,0.0003121098626716,0.0003121098626716,0.0003121098626716,0.0003121098626716,0.0003121098626716,0.0118470260249511,0.0118470260249511,0.0118470260249511,0.0118470260249511,0.0118470260249511,0.0161728395061728,0.0161728395061728,0.0161728395061728,0.0161728395061728,0.0161728395061728,15.0,2.0,2.0,2.933333333333333,3.5,8.0,0.2449300267946353,0.5401587974781443,0.7836702372693637,1.0622329174842098,1.7366346482217978,1.4128127580226302e-05,0.0147978745088618,0.1429167624284083,0.1063518943671155,1.7366346482217978,0.0111111111111111,0.1372101980040495,0.205123163300609,0.2666666666666666,0.4333333333333333
