id,n_instances,n_features,dim,num_on_cat,n_num_att,min_means_num_att,q1_means_num_att,mean_means_num_att,q3_means_num_att,max_means_num_att,min_std_num_att,q1_std_num_att,mean_std_num_att,q3_std_num_att,max_std_num_att,min_means_squared_num_att,q1_means_squared_num_att,mean_means_squared_num_att,q3_means_squared_num_att,max_means_squared_num_att,min_std_squared_num_att,q1_std_squared_num_att,mean_std_squared_num_att,q3_std_squared_num_att,max_std_squared_num_att,min_means_internal_product_num_att,q1_means_internal_product_num_att,mean_means_internal_product_num_att,q3_means_internal_product_num_att,max_means_internal_product_num_att,min_std_internal_product_num_att,q1_std_internal_product_num_att,mean_std_internal_product_num_att,q3_std_internal_product_num_att,max_std_internal_product_num_att,min_covariance,q1_covariance,mean_covariance,q3_covariance,max_covariance,n_cat_att,min_card_cat_att,q1_card_cat_att,mean_card_cat_att,q3_card_cat_att,max_card_cat_att,min_entropy_cat_att,q1_entropy_cat_att,mean_entropy_cat_att,q3_entropy_cat_att,max_entropy_cat_att,min_mutual_info_cat_att,q1_mutual_info_cat_att,mean_mutual_info_cat_att,q3_mutual_info_cat_att,max_mutual_info_cat_att,min_std_freq_cat_att,q1_std_freq_cat_att,mean_std_freq_cat_att,q3_std_freq_cat_att,max_std_freq_cat_att
10_0,148.0,18.0,0.12162162162162163,0.2,3.0,0.030405405405405407,0.1295849420849421,0.2500536250536251,0.3598777348777349,0.490990990990991,0.15624771729523215,0.21373646658226697,0.2351349588080119,0.2745785795644018,0.27793194325950177,0.02533783783783784,0.07561707115278543,0.15651748687462974,0.2221073113930257,0.31831831831831836,0.14455156912280684,0.18393239688054988,0.22654748680359896,0.267545445643995,0.3117776666496971,0.000758411472697187,0.026295584422406582,0.09771261265430363,0.14618971324510685,0.24054666911809772,0.022344729110979292,0.06779391793757597,0.11415856891871468,0.16006548882258237,0.2068878708809921,-0.013896549610835309,0.014376575919943256,0.034525453712771506,0.06396241618544833,0.0777716492002206,15.0,2.0,2.0,2.933333333333333,3.5,8.0,0.19047906034040613,0.5340146079538193,0.7745269467778831,1.064410576569286,1.7516700801964624,1.6057985067846614e-05,0.011932477755124992,0.13039893311534748,0.07298547321999296,1.7516700801964618,0.006756756756756771,0.1357579127265493,0.20607888771870359,0.2736486486486487,0.4527027027027027
10_1,79.0,11.0,0.13924050632911392,0.375,3.0,0.03164556962025317,0.13517179023508136,0.2518585493269037,0.36196503918022904,0.48523206751054854,0.16576963105960504,0.22333539455847273,0.24858109368128475,0.2899868249921246,0.2990724919269088,0.028481012658227847,0.08218160681994316,0.16308590946927293,0.23038835787479547,0.32489451476793246,0.1590485047231527,0.19962449917790714,0.2420276786701495,0.2835172656436479,0.32683403765463426,0.0006491398896462187,0.02830713590207261,0.0969725695464092,0.1451342843747907,0.23430343683508242,0.022055238258480325,0.07142666856841946,0.12162142143006043,0.17140451301585047,0.2220109271533423,-0.015552309856107303,0.018390364909352266,0.03929820151941911,0.06937737769564169,0.09059107793284997,8.0,2.0,2.0,2.25,2.0,4.0,0.23592878336222323,0.4763169484309439,0.6081977263963503,0.6914637100249563,1.1621843305425612,0.0006012544535899944,0.01936137166123274,0.1768009333717178,0.14058327014509037,1.1621843305425612,0.01898734177215189,0.1295591806525902,0.22043285922268907,0.31645569620253167,0.43670886075949367
10_2,75.0,16.0,0.21333333333333335,0.14285714285714285,2.0,0.2488888888888889,0.31000000000000005,0.37111111111111117,0.4322222222222223,0.4933333333333334,0.2573943508545824,0.2673864869057519,0.2773786229569214,0.28737075900809084,0.29736289505926033,0.15037037037037035,0.19018518518518518,0.22999999999999998,0.26981481481481484,0.30962962962962964,0.2716393356445456,0.27563669691437054,0.27963405818419546,0.2836314194540204,0.2876287807238453,0.060750750750750745,0.1061836836836837,0.15161661661661663,0.19704954954954956,0.24248248248248253,0.13387852851497237,0.14781325799806994,0.16174798748116753,0.1756827169642651,0.18961744644736267,0.046726726726726744,0.056936936936936924,0.06783116449783115,0.07838338338338335,0.08961961961961959,14.0,2.0,2.0,3.0,3.75,8.0,0.167944147734173,0.5799151714181009,0.786044675106406,1.0820288776694795,1.7931085674648604,3.2327277627364204e-05,0.019086058513166596,0.15135383600376495,0.10954281621740729,1.7931085674648601,0.006666666666666682,0.12851208568804515,0.20266308013106893,0.2333333333333333,0.45999999999999996
10_3,109.0,9.0,0.08256880733944955,0.125,1.0,0.2332896461336828,0.2332896461336828,0.2332896461336828,0.2332896461336828,0.2332896461336828,0.27137031206085915,0.27137031206085915,0.27137031206085915,0.27137031206085915,0.27137031206085915,0.12806590526118702,0.12806590526118702,0.12806590526118702,0.12806590526118702,0.12806590526118702,0.22235837850360263,0.22235837850360263,0.22235837850360263,0.22235837850360263,0.22235837850360263,0.05374219004625294,0.05374219004625294,0.05374219004625294,0.05374219004625294,0.05374219004625294,0.1142578016723756,0.1142578016723756,0.1142578016723756,0.1142578016723756,0.1142578016723756,0.07364184626800808,0.07364184626800808,0.07364184626800808,0.07364184626800808,0.07364184626800808,8.0,2.0,2.0,2.875,2.25,8.0,0.28499889328570227,0.5029355859279352,0.7525654468649381,0.7647498528611222,1.7960427509301837,3.0402009662505725e-05,0.01085819551811762,0.19206122386425983,0.11131267586328006,1.7960427509301833,0.05045871559633028,0.08602338408004939,0.2031741858340825,0.2981651376146789,0.41743119266055045
10_4,95.0,15.0,0.15789473684210525,0.25,3.0,0.03684210526315789,0.1394736842105263,0.2543859649122807,0.3631578947368421,0.48421052631578954,0.18125447744971118,0.22692846398489092,0.24502667950175905,0.276912780527783,0.2812231105354953,0.034210526315789476,0.08595596133190118,0.1602279508294546,0.22323666308628715,0.30877192982456136,0.17625686368042476,0.20326993025579393,0.2373594957708545,0.26791081181606935,0.30553862680097565,0.001007838745800672,0.029390726055259733,0.09748357723081769,0.1457214464733262,0.2336692795819336,0.028962905285261402,0.07584050345713608,0.11701470288623832,0.1610406016867268,0.1993631017444428,-0.018029115341545363,0.015217565189569656,0.03683842331258746,0.0667279901882366,0.07992778298329417,12.0,2.0,2.0,3.0833333333333335,4.0,7.0,0.23556958926865895,0.5690293465291171,0.8345104709278192,1.1324954723288432,1.6651808560101657,0.000614489926238998,0.01794989990478478,0.17282269813349171,0.11855399956391231,1.6651808560101653,0.10125561425282663,0.14578699708446138,0.2123376851226495,0.2394736842105263,0.4368421052631579
10_5,84.0,17.0,0.20238095238095238,0.13333333333333333,2.0,0.023809523809523808,0.06675170068027211,0.1096938775510204,0.1526360544217687,0.195578231292517,0.13149239306175312,0.16400569625820804,0.19651899945466295,0.22903230265111788,0.2615456058475728,0.017857142857142856,0.040057094266277946,0.06225704567541303,0.08445699708454812,0.1066569484936832,0.11434150423987227,0.13921087634129042,0.16408024844270855,0.18894962054412667,0.21381899264554483,0.0003585771658060815,0.009625601531490393,0.018892625897174706,0.028159650262859017,0.03742667462854333,0.01269768274248885,0.03379274217679763,0.05488780161110641,0.07598286104541518,0.09707792047972397,0.01077780509794279,0.014138185394639785,0.032502214884806514,0.04336441977823838,0.06923027386513997,15.0,2.0,2.0,2.8666666666666667,3.5,7.0,0.19144408195771734,0.5032462742975589,0.7777705229542377,1.101780467302278,1.7925888624185795,4.869408250063323e-06,0.013022066076989622,0.14117352731765762,0.09075027009414155,1.7925888624185793,0.01190476190476189,0.12522488524717246,0.2052088597846316,0.2976190476190476,0.4523809523809524
10_6,82.0,11.0,0.13414634146341464,0.1,1.0,0.47154471544715443,0.47154471544715443,0.47154471544715443,0.47154471544715443,0.47154471544715443,0.26003553807673946,0.26003553807673946,0.26003553807673946,0.26003553807673946,0.26003553807673946,0.28997289972899737,0.28997289972899737,0.28997289972899737,0.28997289972899737,0.28997289972899737,0.28288321627533636,0.28288321627533636,0.28288321627533636,0.28288321627533636,0.28288321627533636,0.22151962260363348,0.22151962260363348,0.22151962260363348,0.22151962260363348,0.22151962260363348,0.18445975758492603,0.18445975758492603,0.18445975758492603,0.18445975758492603,0.18445975758492603,0.06761848106285942,0.06761848106285942,0.06761848106285942,0.06761848106285942,0.06761848106285942,10.0,2.0,2.0,3.1,3.75,7.0,0.1569361105459723,0.587201882875021,0.8411419575063457,1.1399636385487675,1.6796407808962637,5.602132490158118e-06,0.021540995412794525,0.19453088056420223,0.12261327452481816,1.6796407808962637,0.08536585365853658,0.11258249080551688,0.19656212001765555,0.23551767899567322,0.46341463414634143
10_7,111.0,13.0,0.11711711711711711,0.18181818181818182,2.0,0.24710424710424708,0.31145431145431146,0.37580437580437576,0.4401544401544401,0.5045045045045045,0.27916953640965586,0.28175357425916403,0.28433761210867214,0.28692164995818026,0.2895056878076884,0.138996138996139,0.18883168883168885,0.2386672386672387,0.28850278850278854,0.33833833833833843,0.23205125510507954,0.25490683970551903,0.2777624243059585,0.300618008906398,0.32347359350683746,0.060352003209146056,0.10870471584757299,0.15705742848599993,0.20541014112442685,0.2537628537628538,0.12323975432600144,0.14784078964668934,0.17244182496737723,0.19704286028806514,0.22164389560875303,0.03221013221013222,0.05542713399856262,0.0651432508575366,0.0816098101812388,0.08457548457548458,11.0,2.0,2.0,2.5454545454545454,3.0,4.0,0.21028341228613337,0.5920696958491893,0.7299476988654235,0.9408768926483946,1.1464844736893152,7.439968669364916e-05,0.012118837698903172,0.1501053236134829,0.07946385953008067,1.146484473689315,0.04954954954954957,0.14239780243147787,0.19831073143688108,0.2207207207207207,0.44594594594594594
10_8,100.0,16.0,0.16,0.23076923076923078,3.0,0.045,0.1339285714285714,0.25373015873015875,0.3580952380952381,0.49333333333333335,0.18834808201837366,0.23094436837948887,0.2462319766620001,0.27517392398381335,0.27680719322702263,0.0375,0.08099489795918367,0.16066326530612243,0.22224489795918367,0.32,0.17455300054711181,0.20407201033428424,0.23859178455276556,0.2706111765555924,0.3076313329897282,0.0016666666666666668,0.02528808493094207,0.09772666193301116,0.1457566595661834,0.24260381593714933,0.03310146629240268,0.07257396615222278,0.11717174112652971,0.15920687854359322,0.20636729107514357,-0.020740740740740716,0.01845117845117847,0.03479041167533233,0.0656435528756958,0.07739618406285063,13.0,2.0,2.0,3.0,4.0,7.0,0.4558862130273584,0.5929533174474745,0.8480937443502767,1.1135494369253243,1.6746603218239995,7.729071114598307e-06,0.018777755502490535,0.16309897019035002,0.10093996394977804,1.6746603218239997,0.0,0.13910427743243556,0.1707692697983833,0.21999999999999997,0.32999999999999996
10_9,90.0,16.0,0.17777777777777778,0.06666666666666667,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.12717247935843995,0.12717247935843995,0.12717247935843995,0.12717247935843995,0.12717247935843995,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.11055415967851334,0.11055415967851334,0.11055415967851334,0.11055415967851334,0.11055415967851334,0.00031210986267166043,0.00031210986267166043,0.00031210986267166043,0.00031210986267166043,0.00031210986267166043,0.011847026024951168,0.011847026024951168,0.011847026024951168,0.011847026024951168,0.011847026024951168,0.016172839506172838,0.016172839506172838,0.016172839506172838,0.016172839506172838,0.016172839506172838,15.0,2.0,2.0,2.933333333333333,3.5,8.0,0.24493002679463532,0.5401587974781443,0.7836702372693637,1.0622329174842098,1.7366346482217978,1.4128127580226302e-05,0.014797874508861893,0.1429167624284083,0.10635189436711556,1.7366346482217978,0.011111111111111101,0.1372101980040495,0.20512316330060903,0.26666666666666666,0.43333333333333335
